source_record_id	primary_id_a	primary_id_b	alt_ids_a	alt_ids_b	taxid_a	taxid_b	interaction_type_mi	detection_method_mi	publication_ids	interaction_type_raw	detection_method_raw	expansion_method	source_database	negative	decision	decision_reason
intact:EBI-61254612|imex:IM-30204-31	uniprotkb:P20929	uniprotkb:A4UGR9	intact:EBI-1049657|uniprotkb:Q15346|uniprotkb:Q53QQ2|uniprotkb:Q53TG8|uniprotkb:F8WCL5|uniprotkb:F8WCP0|ensembl:ENSP00000380505.3	intact:EBI-3220204|uniprotkb:Q5MJ67|uniprotkb:B2BBS1|uniprotkb:B2BBS0|uniprotkb:Q86T79|uniprotkb:Q86T51|uniprotkb:Q86T38|uniprotkb:Q86T55|uniprotkb:Q86T53|uniprotkb:A0PJ94|uniprotkb:B3KVH0|uniprotkb:Q86T36|uniprotkb:Q8TBV6|uniprotkb:Q702N7|uniprotkb:Q8N3R5|uniprotkb:Q86T46|uniprotkb:Q53R52|uniprotkb:B2BBS4|uniprotkb:Q8N1M9|uniprotkb:Q86TB6|uniprotkb:J3KNB1|ensembl:ENSP00000486198.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:23985323|imex:IM-30204	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0486""(UniProt)"	false	candidate	auto_direct_candidate
intact:EBI-11710329|imex:IM-25293-1	uniprotkb:P98066	uniprotkb:P19827-PRO_0000016507	intact:EBI-11700693|uniprotkb:Q53TI7|uniprotkb:Q8WWI9|ensembl:ENSP00000243347.3	intact:EBI-11710335	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24005673|imex:IM-25293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-11710342|imex:IM-25293-3	uniprotkb:P98066	uniprotkb:P19823-PRO_0000016518	intact:EBI-11700693|uniprotkb:Q53TI7|uniprotkb:Q8WWI9|ensembl:ENSP00000243347.3	intact:EBI-11710349	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24005673|imex:IM-25293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-11710355|imex:IM-25293-5	uniprotkb:P98066	uniprotkb:Q06033-PRO_0000016530	intact:EBI-11700693|uniprotkb:Q53TI7|uniprotkb:Q8WWI9|ensembl:ENSP00000243347.3	intact:EBI-11710362	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24005673|imex:IM-25293	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15189323|imex:IM-26131-43	uniprotkb:P43630	uniprotkb:P30511	intact:EBI-6165894|uniprotkb:Q13238|uniprotkb:Q14947|uniprotkb:Q14948|uniprotkb:Q92684|uniprotkb:Q95367|uniprotkb:Q95368|uniprotkb:Q95366|ensembl:ENSP00000325525.3|ensembl:ENSP00000477516.1|ensembl:ENSP00000477519.1|ensembl:ENSP00000478251.1|ensembl:ENSP00000479299.1|ensembl:ENSP00000479425.1|ensembl:ENSP00000479772.1|ensembl:ENSP00000479903.1|ensembl:ENSP00000481209.1|ensembl:ENSP00000481579.1|ensembl:ENSP00000481662.1|ensembl:ENSP00000482110.1|ensembl:ENSP00000482301.1|ensembl:ENSP00000482565.1	intact:EBI-2811134|uniprotkb:Q5SPT5|uniprotkb:Q9TP68|uniprotkb:Q8WLP5|uniprotkb:Q860R0|uniprotkb:Q5JQJ1|uniprotkb:Q8MGQ1|uniprotkb:Q95HC0|uniprotkb:Q5JQI8|ensembl:ENSP00000334263.4|ensembl:ENSP00000366057.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15189337|imex:IM-26131-45	uniprotkb:P43630	uniprotkb:P30511	intact:EBI-6165894|uniprotkb:Q13238|uniprotkb:Q14947|uniprotkb:Q14948|uniprotkb:Q92684|uniprotkb:Q95367|uniprotkb:Q95368|uniprotkb:Q95366|ensembl:ENSP00000325525.3|ensembl:ENSP00000477516.1|ensembl:ENSP00000477519.1|ensembl:ENSP00000478251.1|ensembl:ENSP00000479299.1|ensembl:ENSP00000479425.1|ensembl:ENSP00000479772.1|ensembl:ENSP00000479903.1|ensembl:ENSP00000481209.1|ensembl:ENSP00000481579.1|ensembl:ENSP00000481662.1|ensembl:ENSP00000482110.1|ensembl:ENSP00000482301.1|ensembl:ENSP00000482565.1	intact:EBI-2811134|uniprotkb:Q5SPT5|uniprotkb:Q9TP68|uniprotkb:Q8WLP5|uniprotkb:Q860R0|uniprotkb:Q5JQJ1|uniprotkb:Q8MGQ1|uniprotkb:Q95HC0|uniprotkb:Q5JQI8|ensembl:ENSP00000334263.4|ensembl:ENSP00000366057.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15189878|imex:IM-26131-21	uniprotkb:P43630	uniprotkb:P04439	intact:EBI-6165894|uniprotkb:Q13238|uniprotkb:Q14947|uniprotkb:Q14948|uniprotkb:Q92684|uniprotkb:Q95367|uniprotkb:Q95368|uniprotkb:Q95366|ensembl:ENSP00000325525.3|ensembl:ENSP00000477516.1|ensembl:ENSP00000477519.1|ensembl:ENSP00000478251.1|ensembl:ENSP00000479299.1|ensembl:ENSP00000479425.1|ensembl:ENSP00000479772.1|ensembl:ENSP00000479903.1|ensembl:ENSP00000481209.1|ensembl:ENSP00000481579.1|ensembl:ENSP00000481662.1|ensembl:ENSP00000482110.1|ensembl:ENSP00000482301.1|ensembl:ENSP00000482565.1	intact:EBI-1042870|uniprotkb:O02963|uniprotkb:O78073|uniprotkb:P79563|uniprotkb:Q30208|uniprotkb:Q31623|uniprotkb:Q95377|uniprotkb:Q9BD15|uniprotkb:Q9BD19|uniprotkb:Q9MW42|uniprotkb:Q9TQK5|intact:EBI-1050524|intact:EBI-1049899|intact:EBI-2839447|intact:EBI-1044129|intact:EBI-8770309|intact:EBI-21249599|uniprotkb:B1PKZ3|uniprotkb:O02939|uniprotkb:O02954|uniprotkb:O02955|uniprotkb:O19509|uniprotkb:O19546|uniprotkb:O19598|uniprotkb:O19605|uniprotkb:O19606|uniprotkb:O19619|uniprotkb:O19647|uniprotkb:O19673|uniprotkb:O19687|uniprotkb:O19695|uniprotkb:O19756|uniprotkb:O19794|uniprotkb:O19795|uniprotkb:O43906|uniprotkb:O43907|uniprotkb:O46874|uniprotkb:O62921|uniprotkb:O62924|uniprotkb:O77937|uniprotkb:O77938|uniprotkb:O77964|uniprotkb:O78171|uniprotkb:O98009|uniprotkb:P30455|uniprotkb:P30456|uniprotkb:P30457|uniprotkb:P30458|uniprotkb:O98010|uniprotkb:O98011|uniprotkb:O98137|uniprotkb:P01891|uniprotkb:P01892|uniprotkb:P05534|uniprotkb:P06338|uniprotkb:P10313|uniprotkb:P10314|uniprotkb:P10315|uniprotkb:P10316|uniprotkb:P13746|uniprotkb:P16188|uniprotkb:P16189|uniprotkb:P16190|uniprotkb:P18462|uniprotkb:P30443|uniprotkb:P30444|uniprotkb:P30445|uniprotkb:P30446|uniprotkb:P30447|uniprotkb:P30448|uniprotkb:P30449|uniprotkb:P30450|uniprotkb:P30451|uniprotkb:P30514|uniprotkb:P79505|uniprotkb:P79562|uniprotkb:Q09160|uniprotkb:Q29680|uniprotkb:P30512|uniprotkb:Q29747|uniprotkb:Q29835|uniprotkb:Q29837|uniprotkb:Q29838|uniprotkb:Q29899|uniprotkb:Q29908|uniprotkb:Q29909|uniprotkb:Q29910|uniprotkb:Q5S3G1|uniprotkb:Q65A82|uniprotkb:Q8MHM1|uniprotkb:Q8MHN9|uniprotkb:Q95352|uniprotkb:Q95355|uniprotkb:P30452|uniprotkb:P30459|uniprotkb:Q95380|uniprotkb:Q95IZ5|uniprotkb:Q9BCN0|uniprotkb:Q9GJE6|uniprotkb:Q9GJE7|uniprotkb:Q9GJE8|uniprotkb:Q9MY89|uniprotkb:Q9MYA3|uniprotkb:Q9MYA5|uniprotkb:Q9MYC4|uniprotkb:Q9MYE6|uniprotkb:Q9MYE9|uniprotkb:Q9MYG4|uniprotkb:Q9MYG5|uniprotkb:Q9MYI5|uniprotkb:Q9TP25|uniprotkb:Q9TPQ3|uniprotkb:Q9TPR8|uniprotkb:Q9TPX8|uniprotkb:Q9TPX9|uniprotkb:Q9TPY0|uniprotkb:Q95362|uniprotkb:Q9TQ24|uniprotkb:Q9TQE8|uniprotkb:Q9TQE9|uniprotkb:Q9TQF1|uniprotkb:Q9TQF5|uniprotkb:Q9TQF8|uniprotkb:Q9TQF9|uniprotkb:Q9TQG0|uniprotkb:Q9TQG5|uniprotkb:Q9TQG7|uniprotkb:Q9TQH5|uniprotkb:Q9TQI3|uniprotkb:Q9TQM6|uniprotkb:Q9TQN5|uniprotkb:Q9TQP5|uniprotkb:Q9TQP6|uniprotkb:Q9TQP7|uniprotkb:Q9UIN1|uniprotkb:Q9UIN2|uniprotkb:Q9UIP7|uniprotkb:Q9UQU3|uniprotkb:Q9UQU6|uniprotkb:Q9UQU7|uniprotkb:P30453|uniprotkb:P30454|intact:EBI-1050350|intact:EBI-21505155|ensembl:ENSP00000366005.5|ensembl:ENSP00000379873.1|ensembl:ENSP00000516612.1|ensembl:ENSP00000516614.1|ensembl:ENSP00000516616.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15189892|imex:IM-26131-3	uniprotkb:P43630	uniprotkb:P01889	intact:EBI-6165894|uniprotkb:Q13238|uniprotkb:Q14947|uniprotkb:Q14948|uniprotkb:Q92684|uniprotkb:Q95367|uniprotkb:Q95368|uniprotkb:Q95366|ensembl:ENSP00000325525.3|ensembl:ENSP00000477516.1|ensembl:ENSP00000477519.1|ensembl:ENSP00000478251.1|ensembl:ENSP00000479299.1|ensembl:ENSP00000479425.1|ensembl:ENSP00000479772.1|ensembl:ENSP00000479903.1|ensembl:ENSP00000481209.1|ensembl:ENSP00000481579.1|ensembl:ENSP00000481662.1|ensembl:ENSP00000482110.1|ensembl:ENSP00000482301.1|ensembl:ENSP00000482565.1	intact:EBI-1046513|uniprotkb:O62901|uniprotkb:O95730|uniprotkb:O98140|uniprotkb:P79542|uniprotkb:Q95369|uniprotkb:Q95J00|uniprotkb:Q9GJ20|uniprotkb:Q9MY78|uniprotkb:Q9MYF4|uniprotkb:Q9TQH6|uniprotkb:Q9TQM2|uniprotkb:Q9UQT0|intact:EBI-1049793|intact:EBI-6163549|intact:EBI-6163552|intact:EBI-6163582|intact:EBI-6163570|intact:EBI-6163579|intact:EBI-6163555|intact:EBI-9978548|intact:EBI-1047909|intact:EBI-8770324|uniprotkb:A0A2I6Q7B5|uniprotkb:B0V0B8|uniprotkb:G3GN01|uniprotkb:O02862|uniprotkb:O02956|uniprotkb:O02957|uniprotkb:O02960|uniprotkb:O19555|uniprotkb:O19556|uniprotkb:O19595|uniprotkb:O19615|uniprotkb:O19624|uniprotkb:O78163|uniprotkb:O78172|intact:EBI-1054175|uniprotkb:O19625|uniprotkb:O19627|uniprotkb:O19641|uniprotkb:O19651|uniprotkb:O19675|uniprotkb:O19692|uniprotkb:O19758|uniprotkb:O19779|uniprotkb:O19783|uniprotkb:O46702|uniprotkb:O62897|uniprotkb:O62915|uniprotkb:O62917|uniprotkb:O62919|uniprotkb:O77933|uniprotkb:O77959|uniprotkb:O78053|uniprotkb:O78138|uniprotkb:O78160|uniprotkb:O78173|uniprotkb:O78180|uniprotkb:O78217|uniprotkb:P01890|uniprotkb:P03989|uniprotkb:P10317|uniprotkb:P10318|uniprotkb:P10319|uniprotkb:P10320|uniprotkb:P18463|uniprotkb:P18464|uniprotkb:P18465|uniprotkb:P19373|uniprotkb:P30460|uniprotkb:P30461|uniprotkb:P30462|uniprotkb:P30463|uniprotkb:P30464|uniprotkb:P30465|uniprotkb:P30466|uniprotkb:P30467|uniprotkb:P30468|uniprotkb:P30469|uniprotkb:P30470|uniprotkb:P30471|uniprotkb:P30472|uniprotkb:P30473|uniprotkb:P30474|uniprotkb:P30475|uniprotkb:P30476|uniprotkb:P30477|uniprotkb:P30478|uniprotkb:P30479|uniprotkb:P30480|uniprotkb:P30481|uniprotkb:Q29693|uniprotkb:Q29695|uniprotkb:Q29697|uniprotkb:Q29718|uniprotkb:Q29742|uniprotkb:Q29749|uniprotkb:Q29762|uniprotkb:Q29764|uniprotkb:Q29829|uniprotkb:Q29836|uniprotkb:Q29842|uniprotkb:Q29845|uniprotkb:Q29846|uniprotkb:Q29847|uniprotkb:Q29848|uniprotkb:Q29850|uniprotkb:Q29851|uniprotkb:Q29852|uniprotkb:P30482|uniprotkb:P30483|uniprotkb:P30484|uniprotkb:P30485|uniprotkb:P30486|uniprotkb:P30487|uniprotkb:P30488|uniprotkb:P30489|uniprotkb:P30490|uniprotkb:P30491|uniprotkb:P30492|uniprotkb:P30493|uniprotkb:P30494|uniprotkb:P30495|uniprotkb:P30496|uniprotkb:P30497|uniprotkb:P30498|uniprotkb:P30513|uniprotkb:P30685|uniprotkb:P79489|uniprotkb:P79490|uniprotkb:P79496|uniprotkb:P79504|uniprotkb:P79523|uniprotkb:P79524|uniprotkb:P79555|uniprotkb:Q04826|uniprotkb:Q08136|uniprotkb:Q29633|uniprotkb:Q29636|uniprotkb:Q29638|uniprotkb:Q29661|uniprotkb:Q29665|uniprotkb:Q29678|uniprotkb:Q29679|uniprotkb:Q29681|ensembl:ENSP00000399168.2|ensembl:ENSP00000512717.1|ensembl:ENSP00000512718.1|ensembl:ENSP00000512719.1|ensembl:ENSP00000512720.1|uniprotkb:Q29935|uniprotkb:Q29936|uniprotkb:Q29940|uniprotkb:Q29953|uniprotkb:Q29961|uniprotkb:Q29982|intact:EBI-4289931|intact:EBI-7382650|intact:MINT-144207|intact:EBI-7245379|intact:MINT-1195012|intact:EBI-1059117|intact:EBI-4289845|uniprotkb:Q29854|uniprotkb:Q29855|uniprotkb:Q29857|uniprotkb:Q29858|uniprotkb:Q29861|uniprotkb:Q29924|uniprotkb:Q29925|uniprotkb:Q29933|uniprotkb:Q8MHN4|uniprotkb:Q30173|uniprotkb:Q30198|uniprotkb:Q31603|uniprotkb:Q31610|uniprotkb:Q31612|uniprotkb:Q31613|uniprotkb:Q546L8|uniprotkb:Q546M4|uniprotkb:Q5JP37|uniprotkb:Q5QT24|uniprotkb:Q5RIP1|uniprotkb:Q5SRJ2|uniprotkb:Q5TK76|uniprotkb:Q5TK77|uniprotkb:Q860I4|uniprotkb:Q861B5|uniprotkb:Q8HWF0|uniprotkb:Q8MGQ3|uniprotkb:Q8SNC5|uniprotkb:Q95343|uniprotkb:Q95344|uniprotkb:Q95365|uniprotkb:Q95392|uniprotkb:Q95HA3|uniprotkb:Q95HA8|uniprotkb:Q95HM9|uniprotkb:Q95IA6|uniprotkb:Q95IB8|uniprotkb:Q95IH5|uniprotkb:Q96IT9|uniprotkb:Q9BCM6|uniprotkb:Q9BCM7|uniprotkb:Q9BCM8|uniprotkb:Q9BD06|uniprotkb:Q9BD38|uniprotkb:Q9BD43|uniprotkb:Q9GIL3|uniprotkb:Q9GIM3|uniprotkb:Q9GIX1|uniprotkb:Q9GIY5|uniprotkb:Q9GIZ0|uniprotkb:Q9GIZ9|uniprotkb:Q9GJ00|uniprotkb:Q9GJ17|uniprotkb:Q9GJ23|uniprotkb:Q9GJ31|uniprotkb:Q9GJF0|uniprotkb:Q9GJM7|uniprotkb:Q9MX21|uniprotkb:Q9MY37|uniprotkb:Q9MY42|uniprotkb:Q9MY43|uniprotkb:Q9MY61|uniprotkb:Q9MY75|uniprotkb:Q9MY79|uniprotkb:Q9MY84|uniprotkb:Q9MY92|uniprotkb:Q9MY93|uniprotkb:Q9MY94|uniprotkb:Q9MYB8|uniprotkb:Q9MYC3|uniprotkb:Q9MYC7|uniprotkb:Q9MYG1|uniprotkb:Q9TP35|uniprotkb:Q9UQS8|uniprotkb:Q9TP36|uniprotkb:Q9TP37|uniprotkb:Q9TP95|uniprotkb:Q9TPQ7|uniprotkb:Q9TPQ9|uniprotkb:Q9TPR2|uniprotkb:Q9TPR4|uniprotkb:Q9TPS6|uniprotkb:Q9TPT2|uniprotkb:Q9TPT4|uniprotkb:Q9TPT6|uniprotkb:Q9TPV2|uniprotkb:Q9TQG1|uniprotkb:Q9TQH3|uniprotkb:Q9TQH7|uniprotkb:Q9TQH8|uniprotkb:Q9TQH9|uniprotkb:Q9TQN4|uniprotkb:Q9TQN6	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15189905|imex:IM-26131-23	uniprotkb:P43630	uniprotkb:Q5S3G3	intact:EBI-6165894|uniprotkb:Q13238|uniprotkb:Q14947|uniprotkb:Q14948|uniprotkb:Q92684|uniprotkb:Q95367|uniprotkb:Q95368|uniprotkb:Q95366|ensembl:ENSP00000325525.3|ensembl:ENSP00000477516.1|ensembl:ENSP00000477519.1|ensembl:ENSP00000478251.1|ensembl:ENSP00000479299.1|ensembl:ENSP00000479425.1|ensembl:ENSP00000479772.1|ensembl:ENSP00000479903.1|ensembl:ENSP00000481209.1|ensembl:ENSP00000481579.1|ensembl:ENSP00000481662.1|ensembl:ENSP00000482110.1|ensembl:ENSP00000482301.1|ensembl:ENSP00000482565.1	intact:EBI-4290427	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15190028|imex:IM-26131-7	uniprotkb:P43632	uniprotkb:P30511	intact:EBI-13916812|uniprotkb:Q6H2G7|ensembl:ENSP00000477744.1|ensembl:ENSP00000478241.1|ensembl:ENSP00000479843.1|ensembl:ENSP00000480062.1|ensembl:ENSP00000481319.1|ensembl:ENSP00000481753.1|ensembl:ENSP00000483112.1|ensembl:ENSP00000483274.1|ensembl:ENSP00000484123.1|ensembl:ENSP00000491676.1|ensembl:ENSP00000492248.1|ensembl:ENSP00000492546.1|ensembl:ENSP00000494622.1|ensembl:ENSP00000494670.1|ensembl:ENSP00000495680.1	intact:EBI-2811134|uniprotkb:Q5SPT5|uniprotkb:Q9TP68|uniprotkb:Q8WLP5|uniprotkb:Q860R0|uniprotkb:Q5JQJ1|uniprotkb:Q8MGQ1|uniprotkb:Q95HC0|uniprotkb:Q5JQI8|ensembl:ENSP00000334263.4|ensembl:ENSP00000366057.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-15190037|imex:IM-26131-9	uniprotkb:P43632	uniprotkb:P01892	intact:EBI-13916812|uniprotkb:Q6H2G7|ensembl:ENSP00000477744.1|ensembl:ENSP00000478241.1|ensembl:ENSP00000479843.1|ensembl:ENSP00000480062.1|ensembl:ENSP00000481319.1|ensembl:ENSP00000481753.1|ensembl:ENSP00000483112.1|ensembl:ENSP00000483274.1|ensembl:ENSP00000484123.1|ensembl:ENSP00000491676.1|ensembl:ENSP00000492248.1|ensembl:ENSP00000492546.1|ensembl:ENSP00000494622.1|ensembl:ENSP00000494670.1|ensembl:ENSP00000495680.1	intact:EBI-2839473|uniprotkb:Q9TPY0|uniprotkb:Q29680|uniprotkb:Q29899|uniprotkb:P06338|uniprotkb:P30445|uniprotkb:Q95352|uniprotkb:Q9TQI3|uniprotkb:Q95380|uniprotkb:P30444|uniprotkb:Q9TPX8|uniprotkb:O19619|uniprotkb:P30446|uniprotkb:Q9TQH5|uniprotkb:P10313|uniprotkb:Q9TPX9|uniprotkb:P30514|uniprotkb:Q29837	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24018270|imex:IM-26131	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-8699751|imex:IM-21410-3	uniprotkb:P21333	uniprotkb:O14786	intact:EBI-350432|uniprotkb:Q8NF52|intact:EBI-1103234|uniprotkb:Q5HY53|uniprotkb:Q5HY55|ensembl:ENSP00000358866.3|uniprotkb:E9KL45	intact:EBI-1187100|uniprotkb:O60461|uniprotkb:Q96IH5|uniprotkb:Q5T7F2|uniprotkb:Q5T7F3|uniprotkb:B0LPG9|uniprotkb:Q86T59|uniprotkb:Q5T7F1|uniprotkb:Q96I90|ensembl:ENSP00000265371.3|ensembl:ENSP00000364001.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0107	pubmed:24021649|imex:IM-21410	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0107""(surface plasmon resonance)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-8699789|imex:IM-21410-4	uniprotkb:O14786	uniprotkb:P21333	intact:EBI-1187100|uniprotkb:O60461|uniprotkb:Q96IH5|uniprotkb:Q5T7F2|uniprotkb:Q5T7F3|uniprotkb:B0LPG9|uniprotkb:Q86T59|uniprotkb:Q5T7F1|uniprotkb:Q96I90|ensembl:ENSP00000265371.3|ensembl:ENSP00000364001.2	intact:EBI-350432|uniprotkb:Q8NF52|intact:EBI-1103234|uniprotkb:Q5HY53|uniprotkb:Q5HY55|ensembl:ENSP00000358866.3|uniprotkb:E9KL45	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0065	pubmed:24021649|imex:IM-21410	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0065""(isothermal titration calorimetry)"	-	"psi-mi:""MI:0471""(MINT)"	false	candidate	auto_direct_candidate
intact:EBI-9037365|imex:IM-21796-11	uniprotkb:Q9UKV8	uniprotkb:Q9UPQ9	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1|ensembl:ENSP00000220592.5	intact:EBI-947158|uniprotkb:B0QY78|uniprotkb:Q5TH52|uniprotkb:Q8TBX2|uniprotkb:B4DGC0|uniprotkb:B0QY73|ensembl:ENSP00000401946.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-21796|pubmed:24043833	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-9008077|imex:IM-21796-7	uniprotkb:Q9UKV8	uniprotkb:Q9UPQ9	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1|ensembl:ENSP00000220592.5	intact:EBI-947158|uniprotkb:B0QY78|uniprotkb:Q5TH52|uniprotkb:Q8TBX2|uniprotkb:B4DGC0|uniprotkb:B0QY73|ensembl:ENSP00000401946.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	imex:IM-21796|pubmed:24043833	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-9008045|imex:IM-21796-6	uniprotkb:Q9UKV8	uniprotkb:Q9UPQ9	intact:EBI-528269|uniprotkb:Q8TCZ5|uniprotkb:Q8WV58|uniprotkb:Q96ID1|ensembl:ENSP00000220592.5	intact:EBI-947158|uniprotkb:B0QY78|uniprotkb:Q5TH52|uniprotkb:Q8TBX2|uniprotkb:B4DGC0|uniprotkb:B0QY73|ensembl:ENSP00000401946.2	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0053	imex:IM-21796|pubmed:24043833	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0053""(fluorescence polarization spectroscopy)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
intact:EBI-9684365|imex:IM-23000-3	uniprotkb:O60260	uniprotkb:P54252-2	intact:EBI-716346|uniprotkb:A3FG77|uniprotkb:Q5TFV8|uniprotkb:Q6Q2I6|uniprotkb:Q8NI41|uniprotkb:Q8NI43|uniprotkb:Q8NI44|uniprotkb:D3JZW7|uniprotkb:D3K2X0|uniprotkb:Q5VVX4|uniprotkb:Q8WW07|uniprotkb:A8K975|ensembl:ENSP00000355865.1	intact:EBI-9684323|ensembl:ENSP00000496695.1	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	MI:0407	MI:0077	pubmed:24063750|imex:IM-23000	"psi-mi:""MI:0407""(direct interaction)"	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	-	"psi-mi:""MI:0469""(IntAct)"	false	candidate	auto_direct_candidate
