source_database	source_version	evidence_role	source_record_id	raw_identifier_a	raw_identifier_b	endpoint_a_status	endpoint_b_status	reason
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:502	P22897	P02769	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:503	Q9NNX6	P02769	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:504	Q9UI95	Q9Y6D9	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:505	Q99650	P15018	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:507	O08674	Q01705	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:508	O08674	O35516	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:509	O08674	Q61982	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:510	O08674	P31695	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:511	O08674	P12978	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:512	P01857	P98086	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:513	P01857	P26151	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:514	C9WF17	Q26807	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:515	P46662	Q61391	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:516	P35917	Q00731	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:524	Q6H3X3	P16757	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:525	P03495	P05161	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:526	Q80X44	O08734	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:527	P63244	P27815-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:528	P63244	Q07343-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:529	P63244	Q07343-2	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:530	P63244	Q07343-3	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:531	P63244	Q08493-2	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:532	P63244	Q08499-4	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:533	P63244	Q08499-5	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:534	P63244	Q08499-7	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:535	P63244	Q08499-1	accepted	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:536	Q08499-6	P35606	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:537	Q08499-6	P62873	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:538	P30658	P30658	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:539	P56546	P30658	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:543	Q9BQY9	P48729	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:546	P06876	P02340	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:550	P0A9H1	Q01831	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:551	Q15910	Q9BQ52	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:552	P25697	P25856	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:553	P24786	P01139	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:554	P24786	P21237	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:556	P11632	Q02821	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:557	G0TQZ9	Q9U6W1	target_record_missing_from_pinned_snapshot	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:558	Q5FWY5	P54748-1	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:559	Q5FWY5	P54748-2	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:560	Q5FWY5	P14646-2	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:561	Q5FWY5	P14646-1	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:562	Q5FWY5	A1E347	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:563	Q5FWY5	P14270-1	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:564	Q5FWY5	P14270-5	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:565	P54748-1	Q9JLG9	isoform_specific_source_not_folded_to_canonical	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:566	P54748-1	Q9QVC8	isoform_specific_source_not_folded_to_canonical	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:567	P54748-1	Q5U2T9	isoform_specific_source_not_folded_to_canonical	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:568	P07620	P0A9A6	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:569	P07621	P0A9A6	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:570	P07620	P0A9X4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:571	P07621	P0A9X4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:572	P07620	P0ABH0	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:573	P07621	P0ABH0	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:574	P07620	P0A6S5	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:575	P07621	P0A6S5	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:576	P07620	P0AD68	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:577	P07621	P0AD68	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:578	P07620	P0AEN4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:579	P07621	P0AEN4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:580	P07620	P29131	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:581	P07621	P29131	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:582	P07620	P06136	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:583	P07621	P06136	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:584	P07620	P0ABG4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:585	P07621	P0ABG4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:586	P07620	P0AC30	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:587	P07621	P0AC30	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:589	Q15303-3	P27986	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:590	P70434	B2RWS6	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:591	P70671	B2RWS6	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:593	Q96QF0	Q99909	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:595	Q9Y2D8	Q16384	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:596	Q9Y2D8	O60224	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:597	P26955	P04351	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:598	P26955	P08700	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:599	P26955	P05112	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:600	P26955	P01587	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:601	P26955	P15247	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:602	P26955	P07321	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:603	B2ZZS9	H2LD76	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
